label,text
0,brainless baby dolld vehicle sariyag drive madoke barolla
0,dont run away frm u walk slowly amp kills u dont care enough stop
1,sorry missed call lets talk time im
0,please attend phone
0,hate call didnt accept even single call mine even messaged
0,messages phone im holding
0,im free
0,yo trip got postponed still stocked
0,sorry ill call later
0,waiting call sir
0,hey reply pa
0,hey elaine todays meeting still
0,sorry ive gone place ill tomorrow really sorry
0,tiime dont let hug dont break tears
0,tomorrow going theatre come wherever u call tell come tomorrow
0,electricity went fml
0,looks like found something smoke great job
0,also andros ice etc etc
0,
0,good afternon love today hope good maybe interviews wake miss babe passionate kiss across sea
0,yup wun believe wat u really neva c e msg sent shuhui
0,hows watch resizing
0,dear umma called
0,finished missing plenty
1,complimentary star ibiza holiday � cash needs urgent collection landline lose boxskwpppm
0,well meant opposed drunken night
0,k must book huh going yoga basic sunday
1,free msgwe billed mobile number mistake shortcode please call charges refundedthis call free bt landline
0,ok
0,oops mums somerset bit far back tomo see soon x
0,u workin overtime nigpun
0,kallis dismissial nd test
0,guess got screwd
1,please call immediately urgent message waiting
0,im meeting call later
0,r u cooking dinner
0,ok thanx
0,bull plan go floating ikea without care world live mess another day
0,buy
1,urgent mobile number awarded � bonus caller prize call land line valid hrs
0,heehee funny tho
0,simple arithmetic percentages
0,yeah wouldnt leave hour least hows sound
1,valued customer pleased advise following recent review mob awarded � bonus prize call
0,thanks honey great day
0,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
0,good night dear sleepwellamptake care
0,� ask dad pick � lar �� wan stay meh
0,jus chillaxin
0,hey das cool iknow wellda peril studentfinancial crisisspk u lr
0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
0,whats coming hill monster hope great day things r going fine busy though
0,joys father john john joys father u ans ths hav ltgt iq tis ias question try answer
0,ill obey
0,didnt search online let know
0,need go get
0,pic please resend
0,remains bro amongst bros
0,uhhhhrmm isnt tb test bad youre sick
0,haf enuff space got like mb
1,life never much fun great came made truly special wont forget enjoy one gbpsms
1,want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply
1,valued customer pleased advise following recent review mob awarded � bonus prize call
1,welcome please reply age gender begin eg
1,freemsg month unlimited free calls activate smartcall txt call subscriptngbpwk unlimited calls help stoptxt stop landlineonly
1,mobile mths update latest orange cameravideo phones free save �s free textsweekend calls text yes callback orno opt
1,new club dont fink met yet b gr c u please leave msg day wiv ur area reply promised carlie x calls�minmobsmore lkpoboxhpfl
0,true easier
0,sure since parents working tuesday dont really need cover story
0,haha okay today weekend leh
0,hi darlin youphone im athome youwanna chat
0,dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
0,youve always brainy one
0,yeah get random dude need change info sheets party ltgt never study safe
1,camera awarded sipix digital camera call fromm landline delivery within days
0,christmas occasion celebrated reflection ur values desires affectionsamp traditions ideal christmas
0,sending greetings joy happiness gr evening
0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
0,india win level series means record
0,plan
0,good hear
0,awesome deal gate charles told last night uh yeah
0,time thinkin goin
1,get free mobile video player free movie collect text go free extra films ordered ts cs apply yrs
1,save money wedding lingerie choose superb selection national delivery brought weddingfriend
0,board working fine issue overheating also reslove still software inst pending come around clock
0,yes dont care cause know
0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
0,mon okie lor haha best cheap n gd food la ex oso okie depends whether wana eat western chinese food den u prefer
0,sitting ard nothing lor u leh busy w work
0,ltgt k oh send home sale
0,sorry mail
0,ya telling abt tht incident
0,yes outside like hours called whole family wake cause started
0,ugh got outta class
0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur books masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
0,dont file bagi work called mei tell find anything room
0,need lar jus testing e phone card dunno network gd thk waiting sis finish bathing bathe dun disturb u liao u cleaning ur room
0,ok ill right later
0,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni
0,lunch come quickly open door
1,heard u call night knickers make beg like u last time xx luv nikiyunet
0,back bit long cos accident divert via wadebridgei brilliant weekend thanks speak soon lots love
0,k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
1,bloomberg message center wait apply future bloombergcom
0,seeking lady street freak sheets
0,phone
0,haha figures well found piece priscillas bowl
0,actually fuck whatever find excuse tampa point january though
1,urgent trying contact u todays draw shows � prize guaranteed call land line claim validhrs
0,yay finally lol missed cinema trip last week
0,day working dayexcept saturday sunday
0,aathiwhere dear
0,heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
0,think i���m waiting bus inform get ever get
0,getting back time soon
0,hows things quick question
0,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
0,probably come everybodys done around ltgt right
0,got new year cos yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
0,ask around theres lot terms mids
0,sure check yahoo email sent photos yesterday
0,looking
0,wherres boytoy
1,want new video phone anytime network mins text five pounds per week call reply delivery tomorrow
0,hello love goes day wish well fine babe hope find job prospects miss boytoy teasing kiss
0,tell bad character u dnt lik ill try change ltgt add tat new year resolution waiting ur replybe frankgood morning
0,noi got rumour going buy apartment chennai
0,yeah probably earlier
0,change windows logoff sound
0,still checked da
0,im also came room
0,huh got lesson lei n thinkin going sch earlier n tot parkin kent vale
0,ok
0,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
0,cool text head
1,contacted dating service someone know find call land line poboxwtgp
1,wan win meetgreet westlife u currently tour unbreakable untamed unkempt text cost p std text
0,happy birthday may u find ur prince charming soon n dun work hard
0,oh grand bit party doesnt mention cover charge probably first come first served
0,said went back bed cant sleep anything
0,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
1,dorothykiefercom bank granite issues strongbuy explosive pick members nasdaq symbol cdgt per
0,says ltgt year old man money im last ltgt still waiting check
0,come ur home
0,free day finish mon n thurs
0,food
0,life alle moneeppolum oru pole allalo
0,nite
0,two fundamentals cool life walk
0,camera quite good mega pixels optical digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks
0,hi peteynoi��m ok wanted chat coz avent spoken u long timehope ur doin alritehave good nit js love ya amx
0,saw ron burgundy captaining party boat yeah
0,im serious money base
0,already one guy loving
0,staff placement training amrita college
0,always chat fact need money raise
